"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways"
"1286","Q34","5MK","TELFORD AND WREKIN PCT","IP140","Oral Surgery",25,53,20,19,40,35,35,15,15,25,12,21,24,30,29,17,18,12,16,17,9,8,10,1,2,8,6,13,5,7,1,2,4,6,5,0,2,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,574
"1287","Q34","5MK","TELFORD AND WREKIN PCT","IP150","Neurosurgery",1,2,1,0,4,1,2,1,0,2,0,1,2,3,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,35
"1288","Q34","5MK","TELFORD AND WREKIN PCT","IP160","Plastic Surgery",9,3,9,12,9,10,3,5,6,4,1,4,7,4,2,2,4,2,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,110
"1289","Q34","5MK","TELFORD AND WREKIN PCT","IP170","Cardiothoracic Surgery",2,4,0,1,2,2,1,0,1,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1290","Q34","5MK","TELFORD AND WREKIN PCT","IP300","General Medicine",33,42,32,28,14,26,13,23,21,20,6,10,7,11,10,11,10,7,1,3,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,338
"1291","Q34","5MK","TELFORD AND WREKIN PCT","IP301","Gastroenterology",41,42,32,49,35,34,28,12,21,22,10,16,29,23,19,21,13,24,19,11,6,6,3,3,3,7,3,5,1,1,0,1,2,2,0,0,1,4,1,2,0,0,0,0,0,1,0,1,0,0,3,0,4,561
"1292","Q34","5MK","TELFORD AND WREKIN PCT","IP320","Cardiology",39,21,22,10,13,9,9,15,7,8,4,2,6,3,4,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182
"1293","Q34","5MK","TELFORD AND WREKIN PCT","IP330","Dermatology",38,35,24,23,30,32,16,11,20,19,10,10,6,2,5,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
"1294","Q34","5MK","TELFORD AND WREKIN PCT","IP340","Thoracic Medicine",18,20,13,18,12,15,8,9,5,11,6,2,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
"1295","Q34","5MK","TELFORD AND WREKIN PCT","IP400","Neurology",12,22,23,15,16,19,12,16,25,21,17,15,21,5,5,10,3,4,2,5,1,2,2,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,283
"1296","Q34","5MK","TELFORD AND WREKIN PCT","IP410","Rheumatology",10,1,9,6,12,10,7,7,5,10,2,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
"1297","Q34","5MK","TELFORD AND WREKIN PCT","IP430","Geriatric Medicine",5,3,7,5,6,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1298","Q34","5MK","TELFORD AND WREKIN PCT","IP502","Gynaecology",53,56,37,45,45,52,26,44,37,25,22,25,18,14,12,15,12,16,9,2,13,6,7,6,4,3,4,2,3,1,1,0,2,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,627
"1299","Q34","5MK","TELFORD AND WREKIN PCT","IP999","Total",746,902,663,715,730,660,446,497,509,468,268,362,390,265,278,281,236,254,156,124,88,59,75,34,31,65,48,51,46,32,10,27,25,26,25,0,28,33,11,18,7,15,5,6,3,8,7,7,11,9,13,2,202,9977
"1300","Q34","5MK","TELFORD AND WREKIN PCT","IPX01","Other",114,194,181,139,213,133,95,99,124,87,45,75,84,53,54,75,58,59,26,33,21,11,16,10,5,10,17,13,13,14,2,10,6,8,8,0,12,13,3,4,1,6,2,5,0,3,3,0,7,2,7,2,163,2338
"1301","Q34","5MV","WOLVERHAMPTON CITY PCT","IP100","General Surgery",143,149,123,96,65,100,94,51,32,44,22,54,30,34,17,35,19,11,14,6,10,15,7,4,6,5,4,3,5,5,4,7,6,4,1,5,3,4,1,3,5,4,3,2,3,7,3,3,2,2,4,3,63,1345
"1302","Q34","5MV","WOLVERHAMPTON CITY PCT","IP101","Urology",74,45,48,37,16,29,33,37,9,17,13,7,9,12,5,11,12,6,3,10,5,4,0,7,4,5,2,3,6,4,3,2,5,0,2,2,1,4,3,5,1,0,0,1,1,0,1,1,2,1,0,1,51,560
"1303","Q34","5MV","WOLVERHAMPTON CITY PCT","IP110","Trauma & Orthopaedics",121,180,159,109,86,110,125,86,42,69,67,66,44,36,24,33,31,24,18,25,18,4,5,12,18,13,10,16,15,12,10,8,6,10,14,11,9,10,7,9,13,12,7,7,11,7,4,8,6,6,5,6,202,1966
"1304","Q34","5MV","WOLVERHAMPTON CITY PCT","IP120","ENT",97,138,107,92,67,76,78,50,9,35,10,18,19,13,11,3,7,7,4,8,4,2,1,3,1,5,3,8,2,5,1,1,5,5,2,1,3,1,0,1,2,5,5,1,3,3,0,0,2,1,0,1,36,962
"1305","Q34","5MV","WOLVERHAMPTON CITY PCT","IP130","Ophthalmology",245,238,206,224,140,156,66,93,43,45,45,42,24,9,12,17,9,2,11,3,7,4,1,5,0,4,2,4,4,4,2,2,2,2,1,0,5,2,0,0,1,2,1,0,0,0,3,1,1,2,0,4,46,1742
"1306","Q34","5MV","WOLVERHAMPTON CITY PCT","IP140","Oral Surgery",16,95,56,58,68,41,28,23,10,29,32,12,16,7,9,6,3,4,6,2,1,0,1,0,0,4,0,2,0,2,1,2,2,0,0,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,5,550
"1307","Q34","5MV","WOLVERHAMPTON CITY PCT","IP150","Neurosurgery",7,2,5,1,3,2,3,4,0,4,4,3,4,2,2,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"1308","Q34","5MV","WOLVERHAMPTON CITY PCT","IP160","Plastic Surgery",17,19,14,11,8,9,4,8,2,3,6,4,4,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,124
"1309","Q34","5MV","WOLVERHAMPTON CITY PCT","IP170","Cardiothoracic Surgery",1,2,1,1,1,2,1,1,1,2,2,2,2,1,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30
"1310","Q34","5MV","WOLVERHAMPTON CITY PCT","IP300","General Medicine",89,92,57,61,42,48,18,24,7,16,3,5,7,4,4,4,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489
"1311","Q34","5MV","WOLVERHAMPTON CITY PCT","IP301","Gastroenterology",46,73,71,49,27,58,31,35,11,23,24,18,8,13,3,7,5,1,2,3,2,0,4,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,526
"1312","Q34","5MV","WOLVERHAMPTON CITY PCT","IP320","Cardiology",53,64,65,51,48,54,17,15,8,16,10,9,6,9,4,3,6,3,2,1,0,2,0,2,1,2,2,1,0,2,4,1,1,0,2,6,2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,5,483
"1313","Q34","5MV","WOLVERHAMPTON CITY PCT","IP330","Dermatology",126,121,70,92,70,107,82,79,32,43,13,13,6,5,3,3,6,1,1,2,1,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,887
"1314","Q34","5MV","WOLVERHAMPTON CITY PCT","IP340","Thoracic Medicine",0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1315","Q34","5MV","WOLVERHAMPTON CITY PCT","IP400","Neurology",29,53,43,52,17,40,34,36,16,30,18,1,6,4,1,4,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,400
"1316","Q34","5MV","WOLVERHAMPTON CITY PCT","IP410","Rheumatology",24,49,21,35,17,25,32,11,7,9,3,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
"1317","Q34","5MV","WOLVERHAMPTON CITY PCT","IP430","Geriatric Medicine",17,8,10,3,1,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47
"1318","Q34","5MV","WOLVERHAMPTON CITY PCT","IP502","Gynaecology",65,92,97,96,54,78,74,49,32,23,29,36,15,39,13,14,18,12,13,3,8,2,3,3,6,9,5,5,4,5,3,5,4,5,1,5,9,4,0,0,1,3,4,2,3,1,3,1,3,4,4,0,66,1033
"1319","Q34","5MV","WOLVERHAMPTON CITY PCT","IP999","Total",1297,1608,1270,1164,828,1015,782,663,294,438,326,330,225,206,141,158,138,82,82,71,62,41,24,43,39,52,33,44,40,42,32,30,33,28,25,37,34,26,17,22,27,28,20,13,22,18,14,16,17,18,15,16,502,12548
"1320","Q34","5MV","WOLVERHAMPTON CITY PCT","IPX01","Other",127,188,117,95,97,78,62,61,33,29,25,34,23,14,27,16,15,6,6,6,3,7,1,2,1,1,3,1,2,2,2,0,1,0,2,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,9,1104
"1321","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP100","General Surgery",85,107,79,85,52,48,36,31,18,29,29,26,24,13,10,5,10,4,1,1,1,1,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,704
"1322","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP101","Urology",48,50,60,54,42,40,31,25,20,17,18,24,14,5,9,9,7,7,3,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,494
"1323","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP110","Trauma & Orthopaedics",205,175,234,167,136,143,116,82,64,84,69,72,67,61,31,38,22,17,10,12,5,9,4,9,11,6,1,6,6,3,1,2,0,0,2,0,1,0,2,3,0,0,2,1,1,2,0,0,1,1,1,0,1,1886
"1324","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP120","ENT",70,112,95,99,71,51,67,34,22,41,34,22,25,26,19,7,5,9,3,4,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,822
"1325","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP130","Ophthalmology",161,186,173,156,137,111,96,76,59,55,61,46,28,25,24,22,18,14,8,4,1,0,0,2,3,2,1,0,0,2,1,2,1,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1482
"1326","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP140","Oral Surgery",56,63,82,43,23,16,25,17,9,16,20,14,11,6,5,8,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
"1327","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP150","Neurosurgery",11,9,12,8,8,7,11,6,3,16,7,15,13,11,10,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,157
"1328","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP160","Plastic Surgery",14,6,13,12,4,8,7,3,2,7,3,4,3,3,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,101
"1329","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP170","Cardiothoracic Surgery",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1330","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP300","General Medicine",14,33,29,19,15,12,4,4,5,5,5,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,161
"1331","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP301","Gastroenterology",60,54,62,48,41,36,26,23,12,28,22,12,9,8,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
"1332","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP320","Cardiology",62,70,77,70,44,42,26,47,20,26,30,22,17,15,11,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,603
"1333","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP330","Dermatology",43,57,82,64,43,47,54,49,30,30,20,11,14,12,12,6,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590
"1334","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP340","Thoracic Medicine",29,52,29,22,14,5,5,6,3,6,5,4,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"1335","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP400","Neurology",30,45,49,37,28,38,37,29,14,19,12,10,13,14,7,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393
"1336","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP410","Rheumatology",26,21,25,28,22,8,5,7,2,7,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
"1337","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP430","Geriatric Medicine",12,14,10,6,11,7,5,7,1,4,5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
"1338","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP502","Gynaecology",96,121,100,88,76,77,39,31,19,30,13,20,22,28,12,9,13,12,4,2,1,1,1,1,0,1,0,3,0,1,1,1,0,1,0,2,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,833
"1339","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IP999","Total",1355,1582,1555,1327,1015,913,804,659,427,573,467,418,351,322,223,175,134,117,60,53,24,25,13,21,23,18,6,18,14,10,7,9,8,3,6,3,5,4,6,6,4,3,6,2,1,5,1,2,2,2,1,0,10,12798
"1340","Q34","5MX","HEART OF BIRMINGHAM TEACHING PCT","IPX01","Other",333,407,343,321,248,217,214,182,124,153,113,109,82,84,65,46,43,35,27,26,15,6,4,8,7,9,3,5,2,3,3,2,5,0,0,1,1,1,1,1,1,3,2,1,0,1,1,0,0,1,0,0,0,3259
"1341","Q34","5PE","DUDLEY PCT","IP100","General Surgery",112,111,140,66,56,32,39,29,22,24,17,35,15,16,12,10,9,6,2,5,2,3,1,1,3,3,3,2,2,1,2,1,0,0,0,0,2,0,0,1,1,1,0,2,0,0,1,0,0,0,1,0,8,799
"1342","Q34","5PE","DUDLEY PCT","IP101","Urology",63,46,57,31,44,35,17,15,15,13,8,11,8,4,3,6,5,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,400
"1343","Q34","5PE","DUDLEY PCT","IP110","Trauma & Orthopaedics",298,224,176,146,126,127,100,53,35,43,54,38,46,31,37,19,19,23,7,6,6,3,2,3,2,4,4,0,4,0,1,1,0,2,3,2,1,1,0,1,1,1,3,0,0,2,1,2,0,0,0,0,18,1676
"1344","Q34","5PE","DUDLEY PCT","IP120","ENT",106,144,121,93,102,56,30,14,13,8,5,10,14,14,10,5,4,6,1,1,2,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,772
"1345","Q34","5PE","DUDLEY PCT","IP130","Ophthalmology",125,155,156,159,150,99,62,45,21,27,30,11,12,13,19,13,7,3,8,3,0,0,1,0,2,1,0,2,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1136
"1346","Q34","5PE","DUDLEY PCT","IP140","Oral Surgery",38,60,61,25,38,12,14,8,13,2,8,4,5,4,1,2,0,1,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,314
"1347","Q34","5PE","DUDLEY PCT","IP150","Neurosurgery",6,7,6,10,1,5,6,4,1,5,4,3,3,7,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
"1348","Q34","5PE","DUDLEY PCT","IP160","Plastic Surgery",36,38,49,45,44,21,11,11,10,4,10,6,14,8,1,5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,322
"1349","Q34","5PE","DUDLEY PCT","IP170","Cardiothoracic Surgery",2,2,3,4,1,1,1,2,2,1,3,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,34
"1350","Q34","5PE","DUDLEY PCT","IP300","General Medicine",9,24,17,6,14,15,9,8,4,6,6,11,2,6,4,2,0,3,2,2,2,0,0,2,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,9,174
"1351","Q34","5PE","DUDLEY PCT","IP301","Gastroenterology",53,78,57,53,38,26,22,15,4,3,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360
"1352","Q34","5PE","DUDLEY PCT","IP320","Cardiology",61,57,50,42,47,48,22,7,2,2,7,1,4,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,360
"1353","Q34","5PE","DUDLEY PCT","IP330","Dermatology",80,63,85,76,89,49,58,17,5,9,7,3,6,6,4,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,568
"1354","Q34","5PE","DUDLEY PCT","IP340","Thoracic Medicine",25,36,45,21,21,23,20,9,10,0,1,6,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
"1355","Q34","5PE","DUDLEY PCT","IP400","Neurology",32,47,54,26,28,26,15,16,2,7,9,3,6,7,5,0,1,2,3,1,0,0,0,1,2,1,4,5,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,313
"1356","Q34","5PE","DUDLEY PCT","IP410","Rheumatology",32,47,42,44,44,9,10,1,4,2,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243
"1357","Q34","5PE","DUDLEY PCT","IP430","Geriatric Medicine",53,38,26,34,25,32,44,26,10,15,13,17,15,23,1,4,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
"1358","Q34","5PE","DUDLEY PCT","IP502","Gynaecology",115,80,53,37,27,31,23,20,16,13,16,15,11,8,5,3,4,4,2,1,1,0,2,0,1,2,0,2,0,0,2,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,507
"1359","Q34","5PE","DUDLEY PCT","IP999","Total",1573,1642,1540,1172,1076,844,648,437,243,242,256,218,181,179,122,84,81,71,44,33,23,12,10,11,14,16,15,15,9,8,8,5,8,6,6,8,4,2,4,5,6,4,7,4,4,7,4,4,2,2,3,1,74,10997
"1360","Q34","5PE","DUDLEY PCT","IPX01","Other",327,385,342,254,181,197,145,137,54,58,55,39,17,27,15,12,19,10,7,7,4,2,1,3,0,2,2,3,1,3,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,2,0,1,2,0,9,2334
"1361","Q34","5PF","SANDWELL PCT","IP100","General Surgery",137,196,132,97,78,74,62,43,34,53,30,30,31,31,18,25,21,8,1,0,6,3,3,1,1,2,1,3,0,1,1,1,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1134
"1362","Q34","5PF","SANDWELL PCT","IP101","Urology",69,91,72,80,55,44,36,28,25,22,14,23,10,8,12,18,9,5,3,1,0,0,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,637
"1363","Q34","5PF","SANDWELL PCT","IP110","Trauma & Orthopaedics",199,177,217,193,130,134,103,93,48,75,79,74,59,53,43,35,38,32,17,15,13,10,2,8,8,10,3,5,3,5,4,1,5,6,7,1,2,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1917
"1364","Q34","5PF","SANDWELL PCT","IP120","ENT",127,176,179,139,108,86,42,33,35,34,33,17,15,19,6,10,10,6,0,3,1,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089
"1365","Q34","5PF","SANDWELL PCT","IP130","Ophthalmology",174,239,224,206,155,153,107,87,53,53,46,36,21,14,10,12,2,8,0,0,0,0,0,1,1,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1617
"1366","Q34","5PF","SANDWELL PCT","IP140","Oral Surgery",59,76,66,44,25,14,22,14,6,20,15,10,12,9,8,8,7,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424
"1367","Q34","5PF","SANDWELL PCT","IP150","Neurosurgery",11,7,7,14,12,7,15,8,8,15,9,11,11,2,7,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,157
"1368","Q34","5PF","SANDWELL PCT","IP160","Plastic Surgery",38,36,63,41,30,27,30,16,15,14,14,17,25,18,7,14,14,7,1,1,0,1,0,2,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,443
"1369","Q34","5PF","SANDWELL PCT","IP170","Cardiothoracic Surgery",0,1,0,3,0,3,0,1,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
"1370","Q34","5PF","SANDWELL PCT","IP300","General Medicine",28,37,24,21,12,8,7,10,3,6,7,6,6,5,8,2,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198
"1371","Q34","5PF","SANDWELL PCT","IP301","Gastroenterology",69,89,78,84,59,46,42,24,15,22,14,20,8,2,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,583
"1372","Q34","5PF","SANDWELL PCT","IP320","Cardiology",81,86,91,89,59,65,50,46,6,18,37,15,7,7,6,3,4,2,0,2,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,682
"1373","Q34","5PF","SANDWELL PCT","IP330","Dermatology",99,116,113,104,64,90,70,67,34,50,56,34,27,19,16,7,14,5,3,4,2,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
"1374","Q34","5PF","SANDWELL PCT","IP340","Thoracic Medicine",36,41,51,45,33,28,8,10,5,5,5,7,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
"1375","Q34","5PF","SANDWELL PCT","IP400","Neurology",41,60,75,59,34,41,31,29,12,12,12,4,7,10,9,3,0,2,0,1,0,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451
"1376","Q34","5PF","SANDWELL PCT","IP410","Rheumatology",44,40,49,30,25,13,6,4,3,1,3,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225
"1377","Q34","5PF","SANDWELL PCT","IP430","Geriatric Medicine",14,24,24,23,3,7,15,7,3,5,3,4,1,2,5,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148
